528af437098e71805900449a,铃木(长安) 奥拓 0.8L 01/92 -> 08/08,W 67/2
528af437098e71805900449e,铃木(长安) 奥拓 1.0L 07/09 -> ,W 67/1
528af437098e7180590044a5,铃木(长安) 奥拓 0.8L 02/90 -> 05/94,W 67/2
528af437098e7180590044ae,铃木(长安) 奥拓 0.8L 11/93 -> 06/96,W 67/2
528af437098e7180590044b5,铃木(长安) 羚羊 1.0L 01/01 -> 12/04,W 67/2
528af437098e7180590044bb,铃木(长安) 羚羊 1.3L 01/01 -> ,W 67/2,,52a89bad098e71b2e5000b97,长安铃木 羚羊 11款 1.3L 2010.12-,W 67/2
528af438098e7180590044c6,铃木(长安) 雨燕 1.3L 05/05 -> ,W 67/2
528af438098e7180590044cc,铃木(长安) 雨燕 1.5L 12/07 -> ,W 610/1
52945619098e7144f9002b2d,铃木(长安) 雨燕 1.5L 12/07->
528af438098e7180590044d7,铃木(长安) 天语 1.6L 11/06 -> 12/10,W 610/1
528af438098e7180590044dd,铃木(长安) 天语 1.8L 04/09 -> ,W 610/1
,,,,52a89bad098e71b2e5000b93,长安铃木 奥拓 新1.0L 2009.09-,W 67/2
,,,,52a89bad098e71b2e5000b94,长安铃木 奥拓 新1.0L 2011.06-,W 67/2
,,,,52a89bad098e71b2e5000b96,长安铃木 羚羊 09款 1.3L 2009.08-
