528af3f6098e7180590028a9,奔驰(进口)(进口) A级系列 A 160 (168.033) 07/97 -> 08/04,HU 610 x
528af3f6098e7180590028b3,奔驰(进口)(进口) A级系列 A 160 CDI (168.007) 02/99 -> 03/01,HU 615/3 x
528af3f6098e7180590028bd,奔驰(进口)(进口) A级系列 A 160 CDI (168) 02/01 -> 08/04,HU 615/3 x
528af3f6098e7180590028c7,奔驰(进口)(进口) A级系列 A 170 CDI (168) 02/01 -> 08/04,HU 615/3 x
528af3f7098e7180590028d4,奔驰(进口)(进口) A级系列 A 150 (W169) 09/04 -> ,HU 612/1 x
528af3f7098e7180590028dc,奔驰(进口)(进口) A级系列 A 160 (W169) 04/09 -> ,HU 612/1 x
528af3f7098e7180590028e4,奔驰(进口)(进口) A级系列 A 160 CDI (W169) 11/04 -> ,HU 615/3 x,,52a89b47098e71b2e500038b,梅赛德斯-奔驰（进口） A级系列 160 1.5L 11款 2011-
528af3f7098e7180590028ee,奔驰(进口)(进口) A级系列 A 170 (W169) 09/04 -> ,HU 612/1 x
528af3f7098e7180590028f6,奔驰(进口)(进口) A级系列 A 180 (W169) 04/09 -> ,HU 612/1 x,,52a89b47098e71b2e500038c,梅赛德斯-奔驰（进口） A级系列 180 1.7L 11款 2011-
528af3f7098e7180590028fe,奔驰(进口)(进口) A级系列 A 180 CDI (W169) 09/04 -> ,HU 615/3 x
528af3f7098e718059002908,奔驰(进口)(进口) A级系列 A 200 (W169) 09/04 -> ,HU 612/1 x
528af3f7098e718059002910,奔驰(进口)(进口) A级系列 A 200 CDI (W169) 09/04 -> ,HU 615/3 x
528af3f7098e71805900291d,奔驰(进口)(进口) B级系列 B 150 (W245) 09/05 -> ,HU 612/1 x
528af3f7098e718059002925,奔驰(进口)(进口) B级系列 B 160 (W245) 04/09 -> ,HU 612/1 x
528af3f8098e71805900292d,奔驰(进口)(进口) B级系列 B 170 (W245) 04/05 -> ,HU 612/1 x
528af3f8098e718059002935,奔驰(进口)(进口) B级系列 B 180 (W245) 04/09 -> ,HU 612/1 x
